Player Name,OVR,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICALITY,Position,Age,Foot,Height,League,Nation,Team,Weight
Kik Pierie,66,59,45,66,65,66,64,CB,23,Left,18,Eredivisie,Holland,Excelsior,75
Shaquille Pinas,66,75,53,56,63,65,72,CB,25,Left,18,Allsvenskan,Suriname,Hammarby IF,73
Lenny Pintor,66,78,65,58,69,27,55,LM,23,Right,17,Ö. Bundesliga,France,LASK,66
Lucas Pirard,66,66,63,62,69,33,63,GK,28,Right,19,1A Pro League,Belgium,KV Kortrijk,96
Alexi Pitu,66,82,57,65,69,29,55,LW,21,Right,17,Ligue 2 BKT,Romania,Bordeaux,71
Júnior Pius,66,49,46,50,53,65,72,CB,27,Right,19,SUPERLIGA,Nigeria,FC Botoșani,74
Semuel Pizzignacco,66,68,64,66,70,34,62,GK,22,Right,18,Serie BKT,Italy,Feralpisalò,80
Thomas Pledl,66,75,55,62,71,49,58,RM,29,Right,17,3. Liga,Germany,MSV Duisburg,72
Ole Pohlmann,66,71,57,63,72,48,69,CM,22,Right,18,Bundesliga,Germany,Borussia Dortmund,80
Ernest Poku,66,92,63,55,70,29,48,LW,19,Right,17,Eredivisie,Holland,AZ,63
Robert Popa,66,65,63,69,69,39,65,GK,20,Right,19,SUPERLIGA,Romania,FCU 1948,83
Laurențiu Popescu,66,68,64,66,67,31,65,GK,26,Right,18,SUPERLIGA,Romania,Univ. Craiova,68
Ovidiu Popescu,66,67,59,63,59,64,77,CDM,29,Right,18,SUPERLIGA,Romania,FCSB,77
Alvas Powell,66,88,45,55,63,58,73,RB,29,Right,18,MLS,Jamaica,FC Cincinnati,75
Mateusz Praszelik,66,68,63,67,70,39,62,CF,23,Right,18,Serie BKT,Poland,Cosenza,74
Nik Prelec,66,67,65,55,64,33,69,ST,22,Left,18,Ö. Bundesliga,Slovenia,WSG Tirol,80
Christophe Psyché,66,37,40,50,49,63,79,CB,35,Right,18,Eliteserien,France,Tromsø IL,85
Miguel Puche,66,73,63,62,66,42,60,LM,22,Right,17,Liga Portugal,Spain,Arouca,73
Afimico Pululu,66,88,60,55,70,26,65,LM,24,Left,17,PKO BP Ekstraklasa,Angola,Jagiellonia,80
Qian Jiegei,66,74,57,61,63,62,71,CDM,31,Right,17,CSL,China PR,Zhejiang Pro,70
Giacomo Quagliata,66,79,40,54,64,62,64,LWB,23,Left,17,Serie BKT,Italy,Cremonese,65
Daniel Queipo,66,78,60,61,68,30,47,LM,21,Right,16,LALIGA HYPERMOTION,Spain,R. Sporting,64
Diogo Queirós,66,47,36,42,50,66,70,CB,24,Right,18,SUPERLIGA,Portugal,Farul Constanța,80
Yuber Quiñones,66,76,56,62,66,45,59,LM,21,Left,17,Sudamericana,Colombia,Millonarios,68
Wilson Quiñónez,66,64,66,66,63,24,68,GK,35,Right,18,Sudamericana,Paraguay,O. Petrolero,86
Yeferson Quintana,66,53,35,44,51,65,78,CB,27,Right,19,Sudamericana,Uruguay,Defensor,89
Joel Quintero,66,53,27,47,46,65,69,CB,25,Right,18,Sudamericana,Ecuador,CS Emelec,84
Franco Quinteros,66,69,42,54,63,63,61,LB,25,Left,17,LPF,Argentina,Banfield,71
Aarón Quirós,66,62,29,50,52,69,58,CB,22,Left,17,LPF,Argentina,Banfield,72
Sean Raggett,66,43,36,40,42,64,82,CB,29,Right,19,EFL League One,England,Portsmouth,89
Marko Raguž,66,65,63,59,69,22,60,ST,25,Right,19,Ö. Bundesliga,Austria,FK Austria Wien,80
Michał Rakoczy,66,72,65,66,68,42,61,CF,21,Right,17,PKO BP Ekstraklasa,Poland,Cracovia,71
Rubén Ramírez,66,61,34,47,53,65,71,CB,28,Right,18,Libertadores,Venezuela,Monagas SC,79
Adam Randell,66,76,62,65,69,63,69,CM,23,Right,17,EFL Championship,England,Plymouth Argyle,69
Cornel Râpă,66,73,49,61,59,58,70,RWB,33,Right,18,PKO BP Ekstraklasa,Romania,Cracovia,72
Damian Rasak,66,70,55,58,63,62,75,CDM,27,Right,18,PKO BP Ekstraklasa,Poland,Górnik Zabrze,77
Christiaan Ravych,66,49,28,46,56,66,58,CB,21,Right,18,1A Pro League,Belgium,Cercle Brugge,71
Djorkaeff Reasco,66,76,67,54,65,33,74,ST,24,Right,17,LPF,Ecuador,Instituto,75
Youri Regeer,66,69,55,65,67,62,63,RB,20,Right,17,Eredivisie,Holland,FC Twente,68
Edisson Restrepo,66,80,29,52,49,68,70,CB,26,Right,17,Libertadores,Colombia,Dep. Pereira,72
Taylor Richards,66,73,61,63,70,50,66,CAM,23,Left,18,EFL Championship,England,QPR,78
Tim Rieder,66,62,33,51,53,65,76,CDM,30,Right,18,3. Liga,Germany,1860 München,81
Søren Rieks,66,63,70,64,68,62,69,LM,36,Right,18,Allsvenskan,Denmark,Malmö FF,76
Connor Ripley,66,66,66,62,70,27,64,GK,30,Right,19,EFL League One,England,Port Vale,96
Roope Riski,66,81,66,53,66,41,58,ST,32,Right,18,Finnliiga,Finland,HJK Helsinki,74
Lars Ritzka,66,74,46,59,62,60,66,LWB,25,Left,18,Bundesliga 2,Germany,FC St. Pauli,78
Marina Rivas,66,56,61,65,67,51,52,CM,18,Right,16,Liga F,Spain,Madrid CFF,52
José Rivera,66,72,64,62,68,54,65,LW,26,Right,17,Sudamericana,Peru,Universitario,71
Daniel Rivillo,66,81,49,56,61,63,54,RB,26,Right,17,Sudamericana,Venezuela,Caracas F.C.,71
Matías Rocha,66,61,51,56,57,65,71,CB,22,Right,18,Liga Portugal,Uruguay,Arouca,75
Ribair Rodríguez,66,55,47,59,57,66,76,CDM,36,Right,18,Sudamericana,Uruguay,Danubio,77
Axel Rodríguez,66,68,66,45,64,37,70,ST,26,Left,18,LPF,Argentina,Atlético Tucumán,75
Ignacio Rodríguez,66,49,28,30,33,68,72,CB,20,Right,18,Libertadores,Uruguay,Liverpool,82
Gastón Rodríguez,66,67,67,63,65,20,66,GK,29,Right,18,Sudamericana,Uruguay,Club Magallanes,88
Pablo Rodríguez,66,78,67,55,66,32,58,CF,22,Right,17,Serie BKT,Spain,Ascoli,70
Rayco,66,72,61,63,65,44,58,RM,27,Right,17,LALIGA HYPERMOTION,Spain,SD Amorebieta,65
Víctor Rodríguez,66,69,65,66,68,41,56,LM,34,Right,16,Hero ISL,Spain,FC Goa,65
Miguel Rodríguez,66,63,57,64,66,33,52,RM,20,Right,17,LALIGA EA SPORTS,Spain,RC Celta,73
Samuel Rogers,66,68,42,52,59,64,72,CB,24,Right,19,Eliteserien,United States,Lillestrøm SK,86
Filip Rogić,66,69,59,61,67,61,76,CM,30,Right,18,Finnliiga,Sweden,HJK Helsinki,77
Ante Roguljić,66,72,62,66,68,34,51,CAM,27,Left,18,SUPERLIGA,Croatia,Univ. Craiova,70
Daniel Rojas,66,52,63,63,64,62,80,CM,23,Right,16,Sudamericana,Bolivia,O. Petrolero,71
Juan Diego Rojas,66,86,65,56,69,33,62,RM,30,Right,16,Sudamericana,Ecuador,Delfín S.C.,66
Ole Romeny,66,69,71,58,67,29,66,LW,23,Right,18,Eredivisie,Holland,FC Utrecht,81
Ruben Roosken,66,83,37,48,62,61,63,LB,23,Left,18,Eredivisie,Holland,Heracles Almelo,70
Siro Rosane,66,54,48,55,59,64,71,CDM,23,Right,17,LPF,Argentina,Barracas Central,75
Guille Rosas,66,79,39,56,64,60,70,RB,23,Right,17,LALIGA HYPERMOTION,Spain,R. Sporting,67
Max Rosenfelder,66,58,22,48,50,67,61,CB,20,Right,18,Bundesliga,Germany,SC Freiburg,76
Mathias Ross,66,63,32,51,54,66,73,CB,22,Right,19,Eredivisie,Denmark,N.E.C. Nijmegen,80
Matheus Rossetto,66,72,61,64,71,47,59,CM,27,Right,18,MLS,Brazil,Atlanta United,75
Leândro,66,65,67,63,73,29,51,RM,35,Left,17,PKO BP Ekstraklasa,Brazil,Radomiak Radom,74
Alexander Rossipal,66,71,46,60,61,62,66,LWB,27,Left,18,Bundesliga 2,Germany,Hansa Rostock,78
Baptiste Roux,66,58,39,55,57,66,69,CB,24,Left,19,Ligue 2 BKT,France,En Avant Guingamp,79
Jonathan Rowe,66,83,64,59,69,27,53,LM,20,Right,17,EFL Championship,England,Norwich,74
Pirulo,66,77,64,62,66,26,66,RM,31,Left,17,PKO BP Ekstraklasa,Spain,ŁKS Łódź,70
Jesús Ruiz,66,71,58,62,72,51,60,GK,26,Right,18,LALIGA HYPERMOTION,Spain,AD Alcorcón,77
Milan Rundić,66,67,37,41,48,64,75,CB,31,Left,18,PKO BP Ekstraklasa,Serbia,Raków,80
Elias Saad,66,70,60,60,70,33,53,LM,23,Right,18,Bundesliga 2,Tunisia,FC St. Pauli,72
Alexis Sabella,66,66,62,66,67,56,66,LW,22,Right,17,Sudamericana,Argentina,San Lorenzo,72
Noah Sadaoui,66,84,62,57,67,31,65,LM,30,Right,18,Hero ISL,Morocco,FC Goa,78
Görkem Sağlam,66,71,59,66,68,54,61,CAM,25,Right,17,Trendyol Süper Lig,Turkey,Hatayspor,72
Semih Sahin,66,67,51,64,64,63,58,CDM,23,Right,17,Bundesliga 2,Germany,SV Elversberg,72
Raphael Sallinger,66,67,65,64,65,44,66,GK,28,Right,19,Ö. Bundesliga,Austria,TSV Hartberg,84
Cris Salvador,66,62,59,62,64,65,76,CM,29,Right,18,LALIGA HYPERMOTION,Spain,Elche CF,79
Lars-Jørgen Salvesen,66,68,65,52,60,38,77,ST,27,Left,18,Eliteserien,Norway,Viking FK,82
San Román,66,65,66,67,66,25,64,GK,26,Right,18,LALIGA HYPERMOTION,Spain,Elche CF,79
Tobias Sana,66,69,63,62,70,32,58,LW,34,Right,17,Allsvenskan,Sweden,BK Häcken,72
Alvyn Sanches,66,70,55,62,71,60,63,CM,20,Left,18,CSSL,Switzerland,Lausanne-Sport,68
Erwin Junior Sánchez,66,72,65,63,67,47,50,CAM,31,Right,18,Sudamericana,Bolivia,O. Petrolero,74
Diego Sánchez,66,72,37,54,62,61,61,LB,20,Left,17,LALIGA HYPERMOTION,Spain,R. Sporting,73
Simon Sandberg,66,70,43,59,60,62,72,RB,29,Right,18,Allsvenskan,Sweden,BK Häcken,77
Marco Sangalli,66,68,69,66,66,53,61,RM,31,Right,17,LALIGA HYPERMOTION,Spain,R. Racing Club,66
Pedro Amador,66,70,46,62,63,62,61,LB,25,Left,18,Liga Portugal,Portugal,Moreirense FC,73
Vinko Sapina,66,54,45,59,63,63,80,CM,28,Right,19,3. Liga,Germany,Rot-Weiss Essen,84
CJ Sapong,66,65,65,58,62,40,80,ST,34,Right,18,MLS,United States,Toronto FC,84
Marco Saravia,66,51,44,43,48,67,71,CB,24,Right,18,Sudamericana,Peru,Universitario,88
Killian Sardella,66,73,37,65,71,61,61,RB,21,Right,17,1A Pro League,Belgium,RSC Anderlecht,64
Mamadou Sarr,66,62,30,51,54,66,68,CB,18,Right,19,Ligue 1 Uber Eats,France,OL,80
Alexis Sauvage,66,69,67,63,66,44,63,GK,32,Right,18,Ligue 2 BKT,France,Amiens SC,82
Gökhan Sazdağı,66,69,64,62,66,53,62,LM,29,Right,17,Trendyol Süper Lig,Turkey,Kayserispor,72
Liam Scales,66,64,54,60,60,63,74,CB,25,Left,18,cinch Prem,Republic of Ireland,Celtic,85
Jasper Schendelaar,66,66,64,62,65,25,65,GK,23,Right,18,Eredivisie,Holland,PEC Zwolle,87
Giancarlo Schiavone,66,65,64,64,70,44,61,GK,30,Right,18,Libertadores,Venezuela,Metropolitanos,86
Raphael Schifferl,66,59,31,47,47,65,71,CB,24,Right,19,3. Liga,Austria,Unterhaching,81
Marleen Schimmer,66,61,66,59,68,37,57,CAM,23,Right,16,GPFBL,Germany,1. FC Köln,60
Ally Schlegel,66,62,64,59,67,42,60,ST,23,Right,17,NWSL,United States,Chicago Red Stars,59
Patrick Schmidt,66,62,66,43,60,28,72,ST,30,Right,18,3. Liga,Germany,Saarbrücken,88
Lilith Schmidt,66,64,62,60,63,56,62,CM,17,Right,16,GPFBL,Germany,1. FC Köln,55
Augusto Schott,66,81,45,56,65,59,61,RB,23,Right,17,Sudamericana,Argentina,Newell's,69
Tobias Schröck,66,64,63,58,59,65,77,CB,30,Right,18,3. Liga,Germany,FC Ingolstadt 04,84
Morris Schröter,66,81,56,60,64,60,68,RM,28,Right,18,3. Liga,Germany,1860 München,79
Luca Schuler,66,79,65,45,62,33,68,ST,24,Right,19,Bundesliga 2,Germany,1. FC Magdeburg,86
Gina Schüller,66,62,66,64,68,47,65,GK,23,Right,17,GPFBL,Germany,RB Leipzig,61
Patrick Schulte,66,68,60,66,68,16,65,GK,22,Left,19,MLS,United States,Columbus Crew,79
Michael Schultz,66,49,26,44,51,65,74,CB,30,Right,19,3. Liga,Germany,Viktoria Köln,88
Markus Schwabl,66,71,41,58,60,60,74,RB,33,Right,18,3. Liga,Germany,Unterhaching,71
Petr Schwarz,66,69,63,67,65,60,69,CM,32,Right,17,PKO BP Ekstraklasa,Czech Republic,Śląsk Wrocław,70
Iker Seguín,66,69,57,67,63,60,54,LB,34,Left,18,LALIGA HYPERMOTION,Spain,SD Amorebieta,71
Matthias Seidl,66,62,66,64,67,36,57,CAM,22,Right,17,Ö. Bundesliga,Austria,SK Rapid Wien,68
Václav Sejk,66,73,61,45,64,26,72,ST,21,Right,18,Česká Liga,Czech Republic,Sparta Praha,70
Batuhan Şen,66,67,65,62,69,24,66,GK,24,Right,19,Trendyol Süper Lig,Turkey,Gaziantep,81
Seo Young Jae,66,74,33,53,62,62,62,LWB,28,Left,18,K League 1,Korea Republic,Daejeon Citizen,72
Cemali Sertel,66,70,38,59,63,63,68,LB,23,Left,18,Trendyol Süper Lig,Turkey,Başakşehir,80
Nicolás Servetto,66,64,68,49,64,28,67,ST,27,Right,18,LPF,Argentina,Platense,80
Yoan Severin,66,63,27,48,51,65,75,CB,26,Left,18,CSSL,France,Servette FC,79
Jacob Shaffelburg,66,82,60,60,65,52,62,LM,24,Left,17,MLS,Canada,Nashville SC,74
Liam Shaw,66,68,57,61,67,60,72,CM,22,Right,18,EFL League One,England,Wigan Athletic,73
Jordan Shipley,66,66,63,66,66,59,70,LWB,26,Left,18,EFL League One,Republic of Ireland,Shrewsbury,73
Nicklas Shipnoski,66,71,60,58,68,26,49,RM,25,Right,18,3. Liga,Germany,Arminia Bielefeld,75
Ilya Shkurin,66,73,62,60,62,34,74,ST,24,Right,18,PKO BP Ekstraklasa,Belarus,Stal Mielec,80
Raz Shlomo,66,66,31,44,44,69,65,CB,24,Right,18,1A Pro League,Israel,OH Leuven,75
Armindo Sieb,66,87,64,54,74,26,59,ST,20,Right,17,Bundesliga 2,Germany,Fürth,75
Nicholas Siega,66,72,58,67,72,62,69,CM,32,Left,17,Serie BKT,Italy,Südtirol,73
Rúnar Már Sigurjónsson,66,65,68,68,68,49,75,CM,33,Right,17,SUPERLIGA,Iceland,FC Voluntari,83
Miguel Silva,66,67,65,64,67,33,63,GK,23,Right,18,Sudamericana,Venezuela,Puerto Cabello,79
Denis Simani,66,48,55,51,50,64,78,CB,32,Left,18,CSSL,Albania,FC Luzern,84
Scott Sinclair,66,72,63,62,69,41,61,RW,34,Right,17,EFL League One,England,Bristol Rovers,70
José Luis Sinisterra,66,82,62,55,71,29,57,LM,25,Right,17,Sudamericana,Colombia,Blooming,75
Olaus Jair Skarsem,66,79,56,63,71,56,64,CM,25,Right,17,Eliteserien,Norway,Rosenborg BK,67
Ari Skúlason,66,57,58,66,66,62,63,CDM,36,Left,17,Allsvenskan,Iceland,IFK Norrköping,64
Naatan Skyttä,66,65,53,65,70,43,48,CAM,21,Left,17,Ligue 1 Uber Eats,Finland,Toulouse FC,69
Gabriel Slonina,66,69,62,62,65,41,65,GK,19,Right,19,1A Pro League,United States,KAS Eupen,89
Korey Smith,66,59,53,62,66,63,68,CDM,32,Right,17,EFL League One,England,Derby County,78
Sam Smith,66,74,65,57,64,29,73,ST,25,Left,18,EFL League One,England,Reading,73
Kyle Smith,66,69,26,50,59,66,72,RB,31,Right,18,MLS,United States,Orlando City,82
Franco Soldano,66,69,62,54,63,44,73,ST,29,Right,18,Sudamericana,Argentina,Gimnasia,76
Edoardo Soleri,66,76,63,49,68,33,68,ST,26,Right,19,Serie BKT,Italy,Palermo,75
Matteo Solini,66,52,36,42,48,67,70,CB,30,Left,18,Serie BKT,Italy,Como,80
Adam Sørensen,66,91,45,61,69,55,60,LB,23,Left,16,Eliteserien,Denmark,FK Bodø/Glimt,60
Joaquín Sosa,66,40,37,60,59,70,66,CB,21,Left,18,Liga Hrvatska,Uruguay,Dinamo Zagreb,82
Sambou Soumano,66,69,66,50,67,25,53,ST,22,Right,18,Ligue 2 BKT,Senegal,Quevilly Rouen,75
Luke Southwood,66,67,64,68,66,56,65,GK,26,Right,18,EFL League One,Northern Ireland,Cheltenham Town,72
Lucas Souto,66,70,30,48,63,63,64,RB,25,Right,18,Sudamericana,Argentina,Huracán,70
Gianni Stensness,66,55,41,53,57,64,79,CB,24,Right,18,Eliteserien,Australia,Viking FK,82
Patryk Stępiński,66,70,33,54,60,65,70,RB,28,Right,17,PKO BP Ekstraklasa,Poland,Widzew Łódź,62
Iris Stiekema,66,64,57,58,65,52,63,CM,21,Right,17,Nederland Vrouwen Liga,Holland,Ajax,60
Basil Stillhart,66,65,59,66,65,64,75,CB,29,Right,17,CSSL,Switzerland,FC Winterthur,79
Dejan Stojanović,66,69,62,60,68,37,65,GK,30,Left,19,Ö. Bundesliga,North Macedonia,SCR Altach,89
Finn Stokkers,66,68,66,44,66,29,71,ST,27,Right,18,Eredivisie,Holland,Go Ahead Eagles,81
Petter Strand,66,77,60,63,68,63,72,CM,29,Right,17,Eliteserien,Norway,Vålerenga Fotball,70
John-Patrick Strauß,66,77,52,59,66,59,60,RWB,27,Right,17,Bundesliga 2,Philippines,Hansa Rostock,68
Jared Stroud,66,67,56,63,64,55,66,LM,27,Right,17,MLS,United States,St. Louis CITY SC,73
Nikola Štulić,66,58,71,48,60,25,62,ST,22,Right,18,1A Pro League,Serbia,Sp. Charleroi,80
Yeison Suárez,66,64,40,58,60,69,54,CB,26,Left,17,Libertadores,Colombia,Dep. Pereira,68
Anssi Suhonen,66,56,57,61,73,38,51,CAM,22,Right,17,Bundesliga 2,Finland,Hamburger SV,69
Toichi Suzuki,66,84,53,59,67,56,55,LB,23,Left,16,CSSL,Japan,Lausanne-Sport,60
Svensson,66,78,66,57,66,41,66,ST,22,Right,18,LALIGA EA SPORTS,Spain,CA Osasuna,75
Habib Sylla,66,71,37,58,64,62,66,RB,24,Right,17,Liga Portugal,Côte d'Ivoire,GD Chaves,75
Eddy Sylvestre,66,67,62,66,69,59,63,CM,24,Left,17,Ligue 2 BKT,France,Grenoble Foot 38,69
Michał Szromnik,66,67,62,64,70,48,63,GK,30,Left,19,PKO BP Ekstraklasa,Poland,Górnik Zabrze,80
Jakub Szumski,66,68,63,64,68,22,66,GK,31,Right,19,Trendyol Süper Lig,Poland,Samsunspor,78
Filip Szymczak,66,75,63,55,68,21,67,ST,21,Right,18,PKO BP Ekstraklasa,Poland,Lech Poznań,84
Edvard Sandvik Tagseth,66,77,53,62,68,59,65,LB,22,Left,17,Eliteserien,Norway,Rosenborg BK,67
Tang Xin,66,76,32,48,61,64,68,RWB,33,Left,17,CSL,China PR,Rongcheng FC,74
Dylan Tavares,66,74,43,54,62,61,65,LWB,27,Left,17,Ligue 2 BKT,Cape Verde Islands,SC Bastia,60
Duplexe Tchamba,66,67,35,45,53,65,75,CB,25,Left,19,Liga Portugal,Cameroon,Casa Pia AC,79
Loum Tchaouna,66,77,62,62,67,37,55,RM,20,Left,18,Serie A TIM,France,Salernitana,67
Allan Tchaptchet,66,54,33,42,44,67,77,CB,21,Right,19,Ligue 2 BKT,France,Grenoble Foot 38,95
Tonio Teklić,66,81,60,62,69,34,63,CAM,24,Left,18,Trendyol Süper Lig,Croatia,Trabzonspor,76
Miro Tenho,66,58,23,49,50,66,69,CB,28,Right,19,Finnliiga,Finland,HJK Helsinki,82
Niclas Thiede,66,65,65,61,70,44,64,GK,24,Left,18,Bundesliga,Germany,VfL Bochum,85
Yannick Thoelen,66,65,67,64,64,38,68,GK,33,Right,18,1A Pro League,Belgium,KV Mechelen,81
Nigel Thomas,66,83,60,59,70,27,53,LW,21,Right,17,3F Superliga,Holland,Viborg FF,77
Stefán Teitur Thórdarson,66,63,57,60,64,60,69,CM,25,Right,18,3F Superliga,Iceland,Silkeborg IF,76
Angus Thurgate,66,66,56,63,67,59,68,CDM,23,Right,17,A-League,Australia,Western United,70
Alex Timossi Andersson,66,84,58,60,67,30,52,RM,22,Right,17,Allsvenskan,Sweden,Brommapojkarna,65
Simy,66,51,69,45,59,28,76,ST,31,Right,19,Serie A TIM,Nigeria,Salernitana,84
Agustín Toledo,66,59,40,58,60,65,60,CDM,23,Right,17,LPF,Argentina,Rosario Central,71
Grzegorz Tomasiewicz,66,70,59,62,70,62,58,CDM,27,Right,16,PKO BP Ekstraklasa,Poland,Piast Gliwice,64
Silvio Torales,66,72,57,64,69,64,62,CM,32,Right,17,Sudamericana,Paraguay,S. Ameliano,72
Claudio Torrejón,66,58,50,61,62,65,70,CDM,30,Right,17,Sudamericana,United States,Cienciano,80
Saúl Torres,66,68,29,55,52,62,69,RB,33,Right,17,Libertadores,Bolivia,The Strongest,72
Jairo Torres,66,82,66,63,72,52,66,CM,23,Right,17,MLS,Mexico,Chicago Fire FC,71
Hussayn Touati,66,79,60,61,71,30,60,LW,22,Left,17,CSSL,Algeria,Servette FC,76
Omar Haktab Traoré,66,88,50,58,64,57,68,RB,25,Right,18,Bundesliga,Germany,Heidenheim,77
Manssita Traoré,66,81,63,51,74,39,54,ST,20,Right,16,D1 Arkema,France,Paris SG,57
Borislav Tsonev,66,69,59,64,71,45,57,CM,28,Right,17,CSL,Bulgaria,Dalian Pro,65
Blair Turgott,66,82,66,57,68,25,68,ST,29,Right,18,Allsvenskan,Jamaica,BK Häcken,77
Przemysław Tytoń,66,66,63,69,65,50,65,GK,36,Right,19,Eredivisie,Poland,FC Twente,88
Oscar Uddenäs,66,80,60,58,66,26,62,RM,21,Left,18,Eredivisie,Sweden,Excelsior,75
Daniel Udoh,66,81,64,52,66,39,77,ST,27,Right,18,EFL League One,Nigeria,Shrewsbury,73
Jonas Urbig,66,69,64,62,69,32,64,GK,20,Right,18,Bundesliga 2,Germany,Fürth,83
Maximiliano Urruti,66,70,66,61,69,54,70,ST,32,Right,18,MLS,Argentina,Austin FC,75
Edgaras Utkus,66,55,35,56,55,67,71,CB,23,Right,19,1A Pro League,Lithuania,Cercle Brugge,77
Jérémy Vachoux,66,67,63,63,67,43,64,GK,29,Right,18,CSSL,France,Stade-Lausanne,78
Octavian Vâlceanu,66,68,64,60,67,25,66,GK,27,Right,18,SUPERLIGA,Romania,FC Voluntari,77
Hakon Valdimarsson,66,66,65,63,67,20,68,GK,22,Right,19,Allsvenskan,Iceland,IF Elfsborg,80
Kener Valencia,66,65,63,59,67,24,61,ST,22,Right,18,Libertadores,Colombia,Dep. Pereira,82
Joaquín Valiente,66,79,61,64,67,47,56,LW,22,Left,16,Sudamericana,Uruguay,Defensor,62
Borja Valle,66,69,68,64,67,45,62,ST,31,Right,17,SUPERLIGA,Spain,FC Rapid 1923,74
María Valle,66,66,41,60,65,65,65,CB,19,Right,17,Liga F,Spain,Real Betis,55
Hugo Vallejo,66,62,65,62,69,36,56,LM,23,Right,18,LALIGA HYPERMOTION,Spain,SD Huesca,80
Jonna van de Velde,66,67,60,58,65,44,62,CAM,22,Right,16,Nederland Vrouwen Liga,Holland,Ajax,57
Dario Van den Buijs,66,56,54,61,57,66,69,CB,28,Left,18,Eredivisie,Belgium,RKC Waalwijk,74
Jasper van der Werff,66,66,29,49,56,67,67,CB,25,Right,18,Bundesliga 2,Switzerland,Hansa Rostock,80
Alec Van Hoorenbeeck,66,62,29,52,58,65,70,LB,24,Left,18,Eredivisie,Belgium,FC Twente,77
Rajiv van La Parra,66,75,59,60,71,39,62,LW,32,Right,18,Eredivisie,Holland,Almere City FC,75
Yoëll van Nieff,66,42,64,69,65,63,69,CDM,30,Left,18,Hero ISL,Holland,Mumbai City FC,82
Éric Vandenabeele,66,38,38,43,49,66,74,CB,32,Right,18,Ligue 2 BKT,France,Rodez AF,77
Lisandro Semedo,66,80,62,59,68,30,63,RM,27,Right,17,PKO BP Ekstraklasa,Cape Verde Islands,Radomiak Radom,73
Ricardinho,66,70,55,59,60,63,70,RB,29,Right,18,SUPERLIGA,Portugal,FC Voluntari,77
Vaso Vasić,66,67,63,64,67,46,68,GK,33,Right,18,CSSL,Serbia,FC Luzern,87
Víctor Vázquez,66,30,64,74,66,44,50,CAM,36,Right,17,MLS,Spain,Toronto FC,75
Edison Vega,66,65,51,65,63,64,68,CDM,33,Left,16,Libertadores,Ecuador,Aucas,69
Marcelo Lopes,66,83,59,60,65,25,58,RM,29,Right,17,SUPERLIGA,Cape Verde Islands,FC Voluntari,67
Josh Vela,66,62,60,64,65,62,81,CM,30,Right,18,EFL League One,England,Fleetwood Town,70
Odysseus Velanas,66,69,66,63,67,43,64,CAM,25,Right,18,Eredivisie,Holland,PEC Zwolle,70
Diego Vera,66,53,67,60,64,35,68,ST,38,Right,18,Sudamericana,Uruguay,Danubio,72
Nikolas Veratschnig,66,72,52,59,65,61,69,RWB,20,Right,18,Ö. Bundesliga,Austria,Wolfsberger AC,75
Davino Verhulst,66,64,66,64,64,22,70,GK,36,Right,19,1A Pro League,Belgium,Royal Antwerp FC,93
Luca Verna,66,68,56,64,66,63,72,CM,30,Right,18,Serie BKT,Italy,Catanzaro,78
Frédéric Veseli,66,67,41,55,64,66,66,CB,31,Right,18,Trendyol Süper Lig,Albania,Karagümrük SK,80
Viljar Helland Vevatne,66,66,57,55,61,65,77,CB,29,Right,18,Eliteserien,Norway,Viking FK,73
Nerea Vicente,66,55,46,58,69,68,60,LB,21,Left,16,Liga F,Spain,Granada CF,59
Josh Vickers,66,66,65,64,66,42,64,GK,28,Right,19,EFL League One,England,Derby County,72
Luca Vido,66,68,66,61,67,37,64,ST,26,Right,18,Serie BKT,Italy,Reggiana,75
Gabriel Vidović,66,68,63,59,72,22,53,LM,20,Right,18,Liga Hrvatska,Croatia,Dinamo Zagreb,73
Luís Machado,66,82,61,60,67,30,61,LM,31,Right,17,PKO BP Ekstraklasa,Portugal,Radomiak Radom,66
Andrés Vilches,66,66,65,52,64,21,67,ST,31,Right,18,Libertadores,Chile,Ñublense,80
Oscar Vilhelmsson,66,74,63,44,64,29,66,ST,20,Left,18,Bundesliga,Sweden,SV Darmstadt 98,77
Christophe Vincent,66,67,50,65,67,58,67,CM,31,Right,17,Ligue 2 BKT,France,SC Bastia,74
Kévin Vinetot,66,54,40,45,46,67,71,CB,35,Right,18,Serie BKT,France,Südtirol,79
Ștefan Vlădoiu,66,82,35,56,59,60,62,RB,24,Right,17,SUPERLIGA,Romania,Univ. Craiova,73
Ben Voll,66,68,64,65,72,24,63,GK,23,Right,19,3. Liga,Germany,Viktoria Köln,85
Ilija Vukotić,66,61,58,66,66,64,72,CM,24,Left,19,Liga Portugal,Montenegro,Boavista FC,78
Danny Vukovic,66,66,65,63,65,51,67,GK,38,Right,18,A-League,Australia,Central Coast,95
Ali Şaşal Vural,66,67,65,60,69,46,67,GK,33,Right,18,Trendyol Süper Lig,Turkey,Sivasspor,68
Ibrahima Wadji,66,90,65,55,69,27,67,ST,28,Right,17,Ligue 2 BKT,Senegal,AS Saint-Étienne,74
Robert Wagner,66,67,45,63,66,59,66,CM,20,Right,18,Bundesliga 2,Germany,Fürth,80
Lachlan Wales,66,80,55,64,63,24,67,RM,26,Right,17,A-League,Australia,Western United,75
